pitch_type,batter,at_bat_number,pitch_number,inning,bat_score,fld_score,stand,balls,strikes,outs_when_up,on_3b,on_2b,on_1b,woba_value,launch_speed_angle,game_pk,pitch_pk
SI,425877,14,2,2,0,0,0,0,1,0,1,1,1,,,447264,2016050301402
SI,425877,14,3,2,0,0,0,0,2,0,1,1,1,0.0,1.0,447264,2016050301403
CU,545341,15,1,2,0,0,0,0,0,1,1,1,1,,,447264,2016050301501
CU,545341,15,2,2,0,0,0,0,1,1,1,1,1,,,447264,2016050301502
SI,545341,15,3,2,0,0,0,0,2,1,1,1,1,0.0,2.0,447264,2016050301503
SI,543939,16,1,2,0,0,1,0,0,2,1,1,1,,,447264,2016050301601
CU,543939,16,2,2,0,0,1,0,1,2,1,1,1,,,447264,2016050301602
SI,543939,16,3,2,0,0,1,0,2,2,1,1,1,,,447264,2016050301603
SI,543939,16,4,2,0,0,1,0,2,2,1,1,1,,,447264,2016050301604
CU,543939,16,5,2,0,0,1,0,2,2,1,1,1,,,447264,2016050301605
SI,543939,16,6,2,0,0,1,0,2,2,1,1,1,,,447264,2016050301606
FF,543939,16,7,2,0,0,1,1,2,2,1,1,1,,,447264,2016050301607
CU,543939,16,8,2,0,0,1,1,2,2,1,1,1,,,447264,2016050301608
SI,543939,16,9,2,0,0,1,1,2,2,1,1,1,,,447264,2016050301609
CU,543939,16,10,2,0,0,1,1,2,2,1,1,1,,,447264,2016050301610
CU,543939,16,11,2,0,0,1,2,2,2,1,1,1,,,447264,2016050301611
CU,543939,16,12,2,0,0,1,3,2,2,1,1,1,0.7,,447264,2016050301612
SI,649557,17,1,2,0,0,0,0,0,2,1,1,0,,,447264,2016050301701
SI,649557,17,2,2,0,0,0,0,1,2,1,1,0,,,447264,2016050301702
CU,649557,17,3,2,0,0,0,0,2,2,1,1,0,0.0,,447264,2016050301703
SI,608379,21,1,3,0,0,0,0,0,0,1,1,1,,,447264,2016050302101
CU,608379,21,2,3,0,0,0,0,1,0,1,1,1,,,447264,2016050302102
SI,608379,21,3,3,0,0,0,1,1,0,1,1,1,,,447264,2016050302103
SI,608379,21,4,3,0,0,0,2,1,0,1,1,1,,,447264,2016050302104
SI,608379,21,5,3,0,0,0,2,2,0,1,1,1,,,447264,2016050302105
SI,608379,21,6,3,0,0,0,2,2,0,1,1,1,0.0,,447264,2016050302106
CU,572761,22,1,3,0,0,1,0,0,1,1,1,1,,,447264,2016050302201
CU,572761,22,2,3,0,0,1,1,0,1,1,1,1,,,447264,2016050302202
SI,572761,22,3,3,0,0,1,1,1,1,1,1,1,,,447264,2016050302203
CU,572761,22,4,3,0,0,1,1,2,1,1,1,1,0.0,2.0,447264,2016050302204
SI,572039,23,1,3,0,0,0,0,0,2,1,1,1,,,447264,2016050302301
SI,572039,23,2,3,0,0,0,1,0,2,1,1,1,,,447264,2016050302302
CU,572039,23,3,3,0,0,0,1,1,2,1,1,1,,,447264,2016050302303
CU,572039,23,4,3,0,0,0,1,2,2,1,1,1,0.0,,447264,2016050302304
SI,407812,27,1,4,0,0,0,0,0,0,1,1,1,,,447264,2016050302701
CU,407812,27,2,4,0,0,0,1,0,0,1,1,1,,,447264,2016050302702
SI,407812,27,3,4,0,0,0,2,0,0,1,1,1,,,447264,2016050302703
SI,407812,27,4,4,0,0,0,3,0,0,1,1,1,,,447264,2016050302704
SI,407812,27,5,4,0,0,0,3,1,0,1,1,1,0.0,4.0,447264,2016050302705
CH,571431,28,1,4,0,0,1,0,0,1,1,1,1,,,447264,2016050302801
CH,571431,28,2,4,0,0,1,1,0,1,1,1,1,0.0,2.0,447264,2016050302802
SI,425877,29,1,4,0,0,0,0,0,2,1,1,1,,,447264,2016050302901
SI,425877,29,2,4,0,0,0,1,0,2,1,1,1,,,447264,2016050302902
SI,425877,29,3,4,0,0,0,1,1,2,1,1,1,,,447264,2016050302903
CU,425877,29,4,4,0,0,0,2,1,2,1,1,1,,,447264,2016050302904
CU,425877,29,5,4,0,0,0,2,2,2,1,1,1,,,447264,2016050302905
CH,425877,29,6,4,0,0,0,2,2,2,1,1,1,0.9,1.0,447264,2016050302906
CU,545341,30,1,4,0,0,0,0,0,2,1,1,0,,,447264,2016050303001
CU,545341,30,2,4,0,0,0,0,1,2,1,1,0,,,447264,2016050303002
SI,545341,30,3,4,0,0,0,1,1,2,1,1,0,0.0,5.0,447264,2016050303003
CH,543939,36,1,5,0,0,1,0,0,0,1,1,1,,,447264,2016050303601
SI,543939,36,2,5,0,0,1,1,0,0,1,1,1,,,447264,2016050303602
SI,543939,36,3,5,0,0,1,2,0,0,1,1,1,,,447264,2016050303603
CU,543939,36,4,5,0,0,1,2,1,0,1,1,1,0.0,2.0,447264,2016050303604
SI,649557,37,1,5,0,0,0,0,0,1,1,1,1,,,447264,2016050303701
SI,649557,37,2,5,0,0,0,0,1,1,1,1,1,0.0,2.0,447264,2016050303702
SI,608379,38,1,5,0,0,0,0,0,2,1,1,1,,,447264,2016050303801
SI,608379,38,2,5,0,0,0,0,1,2,1,1,1,,,447264,2016050303802
SI,608379,38,3,5,0,0,0,0,2,2,1,1,1,0.0,,447264,2016050303803
SI,572761,43,1,6,0,1,1,0,0,0,1,1,1,,,447264,2016050304301
CU,572761,43,2,6,0,1,1,1,0,0,1,1,1,,,447264,2016050304302
CU,572761,43,3,6,0,1,1,1,1,0,1,1,1,,,447264,2016050304303
SI,572761,43,4,6,0,1,1,2,1,0,1,1,1,,,447264,2016050304304
CU,572761,43,5,6,0,1,1,2,2,0,1,1,1,,,447264,2016050304305
CU,572761,43,6,6,0,1,1,2,2,0,1,1,1,,,447264,2016050304306
SI,572761,43,7,6,0,1,1,2,2,0,1,1,1,,,447264,2016050304307
CU,572761,43,8,6,0,1,1,3,2,0,1,1,1,,,447264,2016050304308
CH,572761,43,9,6,0,1,1,3,2,0,1,1,1,,,447264,2016050304309
CH,572761,43,10,6,0,1,1,3,2,0,1,1,1,0.0,2.0,447264,2016050304310
CU,572039,44,1,6,0,1,0,0,0,1,1,1,1,,,447264,2016050304401
CU,572039,44,2,6,0,1,0,1,0,1,1,1,1,0.0,2.0,447264,2016050304402
SI,407812,45,1,6,0,1,0,0,0,2,1,1,1,,,447264,2016050304501
SI,407812,45,2,6,0,1,0,0,1,2,1,1,1,,,447264,2016050304502
CU,407812,45,3,6,0,1,0,1,1,2,1,1,1,,,447264,2016050304503
CU,407812,45,4,6,0,1,0,1,2,2,1,1,1,,,447264,2016050304504
SI,407812,45,5,6,0,1,0,2,2,2,1,1,1,0.0,,447264,2016050304505
SI,571431,49,1,7,0,1,1,0,0,0,1,1,1,,,447264,2016050304901
SI,571431,49,2,7,0,1,1,1,0,0,1,1,1,,,447264,2016050304902
SI,571431,49,3,7,0,1,1,2,0,0,1,1,1,,,447264,2016050304903
CU,571431,49,4,7,0,1,1,2,1,0,1,1,1,,,447264,2016050304904
SI,571431,49,5,7,0,1,1,2,2,0,1,1,1,,,447264,2016050304905
SI,571431,49,6,7,0,1,1,2,2,0,1,1,1,0.0,,447264,2016050304906
SI,425877,50,1,7,0,1,0,0,0,1,1,1,1,,,447264,2016050305001
CU,425877,50,2,7,0,1,0,1,0,1,1,1,1,,,447264,2016050305002
CU,425877,50,3,7,0,1,0,1,1,1,1,1,1,,,447264,2016050305003
SI,425877,50,4,7,0,1,0,2,1,1,1,1,1,,,447264,2016050305004
SI,425877,50,5,7,0,1,0,2,2,1,1,1,1,,,447264,2016050305005
CU,425877,50,6,7,0,1,0,2,2,1,1,1,1,,,447264,2016050305006
CU,425877,50,7,7,0,1,0,2,2,1,1,1,1,0.0,3.0,447264,2016050305007
SI,545341,51,1,7,0,1,0,0,0,2,1,1,1,,,447264,2016050305101
SI,545341,51,2,7,0,1,0,1,0,2,1,1,1,,,447264,2016050305102
SI,545341,51,3,7,0,1,0,2,0,2,1,1,1,0.0,5.0,447264,2016050305103
SI,400085,5,1,1,0,0,1,0,0,0,1,1,1,0.0,2.0,447334,2016050800501
FF,445988,6,1,1,0,0,0,0,0,1,1,1,1,,,447334,2016050800601
CU,445988,6,2,1,0,0,0,0,1,1,1,1,1,0.0,4.0,447334,2016050800602
SI,592885,7,1,1,0,0,1,0,0,2,1,1,1,,,447334,2016050800701
FF,592885,7,2,1,0,0,1,0,1,2,1,1,1,,,447334,2016050800702
SI,592885,7,3,1,0,0,1,1,1,2,1,1,1,0.0,2.0,447334,2016050800703
FF,571506,11,1,2,0,0,1,0,0,0,1,1,1,,,447334,2016050801101
FF,571506,11,2,2,0,0,1,1,0,0,1,1,1,,,447334,2016050801102
CU,571506,11,3,2,0,0,1,1,1,0,1,1,1,,,447334,2016050801103
SI,571506,11,4,2,0,0,1,2,1,0,1,1,1,,,447334,2016050801104
SI,571506,11,5,2,0,0,1,3,1,0,1,1,1,0.0,2.0,447334,2016050801105
CU,542303,12,1,2,0,0,0,0,0,1,1,1,1,,,447334,2016050801201
SI,542303,12,2,2,0,0,0,1,0,1,1,1,1,,,447334,2016050801202
SI,542303,12,3,2,0,0,0,1,1,1,1,1,1,0.9,2.0,447334,2016050801203
FF,518618,13,1,2,0,0,1,0,0,1,1,1,0,,,447334,2016050801301
FF,518618,13,2,2,0,0,1,0,1,1,1,0,1,,,447334,2016050801302
SI,518618,13,3,2,0,0,1,1,1,1,1,0,1,,,447334,2016050801303
CH,518618,13,4,2,0,0,1,2,1,1,1,0,1,,,447334,2016050801304
FF,518618,13,5,2,0,0,1,2,2,1,1,0,1,,,447334,2016050801305
CU,518618,13,6,2,0,0,1,2,2,1,1,0,1,0.0,,447334,2016050801306
CU,592663,14,1,2,0,0,0,0,0,2,1,0,1,,,447334,2016050801401
CU,592663,14,2,2,0,0,0,1,0,2,1,0,1,,,447334,2016050801402
SI,592663,14,3,2,0,0,0,2,0,2,1,0,1,,,447334,2016050801403
SI,592663,14,4,2,0,0,0,2,1,2,1,0,1,,,447334,2016050801404
SI,592663,14,5,2,0,0,0,3,1,2,1,0,1,0.0,4.0,447334,2016050801405
SI,588751,18,1,3,0,0,0,0,0,0,1,1,1,,,447334,2016050801801
SI,588751,18,2,3,0,0,0,0,1,0,1,1,1,,,447334,2016050801802
SI,588751,18,3,3,0,0,0,1,1,0,1,1,1,,,447334,2016050801803
CU,588751,18,4,3,0,0,0,1,2,0,1,1,1,0.0,2.0,447334,2016050801804
SI,592593,19,1,3,0,0,1,0,0,1,1,1,1,,,447334,2016050801901
SI,592593,19,2,3,0,0,1,1,0,1,1,1,1,,,447334,2016050801902
SI,592593,19,3,3,0,0,1,1,1,1,1,1,1,,,447334,2016050801903
CU,592593,19,4,3,0,0,1,1,2,1,1,1,1,0.0,,447334,2016050801904
SI,400085,20,1,3,0,0,1,0,0,2,1,1,1,,,447334,2016050802001
CU,400085,20,2,3,0,0,1,0,1,2,1,1,1,,,447334,2016050802002
FF,400085,20,3,3,0,0,1,0,2,2,1,1,1,,,447334,2016050802003
FF,400085,20,4,3,0,0,1,1,2,2,1,1,1,,,447334,2016050802004
CU,400085,20,5,3,0,0,1,1,2,2,1,1,1,,,447334,2016050802005
CU,400085,20,6,3,0,0,1,1,2,2,1,1,1,0.0,2.0,447334,2016050802006
SI,445988,25,1,4,0,0,0,0,0,0,1,1,1,,,447334,2016050802501
SI,445988,25,2,4,0,0,0,0,1,0,1,1,1,,,447334,2016050802502
CH,445988,25,3,4,0,0,0,1,1,0,1,1,1,0.9,4.0,447334,2016050802503
SI,592885,26,1,4,0,0,1,0,0,0,1,1,0,,,447334,2016050802601
FF,592885,26,2,4,0,0,1,1,0,0,1,1,0,,,447334,2016050802602
SI,592885,26,3,4,0,0,1,2,0,0,1,1,0,0.9,4.0,447334,2016050802603
FF,571506,27,1,4,0,0,1,0,0,0,0,1,0,,,447334,2016050802701
CU,571506,27,2,4,0,0,1,1,0,0,0,1,0,0.9,4.0,447334,2016050802702
SI,542303,28,1,4,1,0,0,0,0,0,1,0,0,,,447334,2016050802801
CU,542303,28,2,4,1,0,0,0,1,0,1,0,0,,,447334,2016050802802
CU,542303,28,3,4,1,0,0,1,1,0,1,0,0,,,447334,2016050802803
CU,542303,28,4,4,1,0,0,1,2,0,1,0,0,0.0,,447334,2016050802804
CH,518618,29,1,4,1,0,1,0,0,1,1,0,0,,,447334,2016050802901
SI,518618,29,2,4,1,0,1,1,0,1,1,0,0,,,447334,2016050802902
SI,518618,29,3,4,1,0,1,1,1,1,1,0,0,1.25,6.0,447334,2016050802903
FF,592663,30,1,4,2,0,0,0,0,1,0,0,1,,,447334,2016050803001
CU,592663,30,2,4,2,0,0,1,0,1,0,0,1,,,447334,2016050803002
CU,592663,30,3,4,2,0,0,1,1,1,0,0,1,,,447334,2016050803003
SI,592663,30,4,4,2,0,0,2,1,1,0,0,1,,,447334,2016050803004
CU,592663,30,5,4,2,0,0,2,2,1,0,0,1,0.0,2.0,447334,2016050803005
SI,588751,31,1,4,3,0,0,0,0,2,1,0,1,,,447334,2016050803101
CU,588751,31,2,4,3,0,0,1,0,2,1,0,1,,,447334,2016050803102
SI,588751,31,3,4,3,0,0,2,0,2,1,0,1,,,447334,2016050803103
CU,592593,32,1,4,3,0,1,0,0,2,0,1,0,,,447334,2016050803201
CU,592593,32,2,4,3,0,1,0,1,2,0,1,0,,,447334,2016050803202
CU,592593,32,3,4,3,0,1,0,2,2,0,1,0,,,447334,2016050803203
CU,592593,32,4,4,3,0,1,0,2,2,0,1,0,,,447334,2016050803204
SI,592593,32,5,4,3,0,1,0,2,2,0,1,0,0.0,,447334,2016050803205
SI,400085,38,1,5,3,0,1,0,0,0,1,1,1,0.0,2.0,447334,2016050803801
CU,445988,39,1,5,3,0,0,0,0,1,1,1,1,,,447334,2016050803901
CU,445988,39,2,5,3,0,0,0,1,1,1,1,1,1.25,5.0,447334,2016050803902
CH,592885,40,1,5,3,0,1,0,0,1,1,0,1,,,447334,2016050804001
SI,592885,40,2,5,3,0,1,1,0,1,1,0,1,0.0,2.0,447334,2016050804002
CH,571506,41,1,5,3,0,1,0,0,2,0,1,1,,,447334,2016050804101
FF,571506,41,2,5,3,0,1,0,1,2,0,1,1,,,447334,2016050804102
CH,571506,41,3,5,3,0,1,1,1,2,0,1,1,,,447334,2016050804103
CH,571506,41,4,5,3,0,1,2,1,2,0,1,1,,,447334,2016050804104
FF,571506,41,5,5,3,0,1,2,2,2,0,1,1,,,447334,2016050804105
CU,571506,41,6,5,3,0,1,3,2,2,0,1,1,0.0,,447334,2016050804106
SI,542303,49,1,6,3,3,0,0,0,0,1,1,1,,,447334,2016050804901
SI,542303,49,2,6,3,3,0,0,1,0,1,1,1,,,447334,2016050804902
CU,542303,49,3,6,3,3,0,1,1,0,1,1,1,,,447334,2016050804903
CU,542303,49,4,6,3,3,0,1,2,0,1,1,1,,,447334,2016050804904
CU,542303,49,5,6,3,3,0,2,2,0,1,1,1,,,447334,2016050804905
SI,542303,49,6,6,3,3,0,2,2,0,1,1,1,,,447334,2016050804906
SI,542303,49,7,6,3,3,0,2,2,0,1,1,1,0.0,2.0,447334,2016050804907
CH,518618,50,1,6,3,3,1,0,0,1,1,1,1,,,447334,2016050805001
CH,518618,50,2,6,3,3,1,1,0,1,1,1,1,,,447334,2016050805002
SI,518618,50,3,6,3,3,1,2,0,1,1,1,1,0.0,2.0,447334,2016050805003
SI,592663,51,1,6,3,3,0,0,0,2,1,1,1,,,447334,2016050805101
CU,592663,51,2,6,3,3,0,0,1,2,1,1,1,,,447334,2016050805102
CU,592663,51,3,6,3,3,0,1,1,2,1,1,1,,,447334,2016050805103
SI,592663,51,4,6,3,3,0,1,2,2,1,1,1,0.0,2.0,447334,2016050805104
FF,446359,1,1,1,0,0,0,0,0,0,1,1,1,,,447408,2016051400101
FF,446359,1,2,1,0,0,0,0,1,0,1,1,1,,,447408,2016051400102
FF,446359,1,3,1,0,0,0,0,2,0,1,1,1,0.9,4.0,447408,2016051400103
SI,606299,2,1,1,0,0,0,0,0,0,1,1,0,0.9,4.0,447408,2016051400201
SI,458015,3,1,1,0,0,1,0,0,0,1,0,0,,,447408,2016051400301
FF,458015,3,2,1,0,0,1,0,1,0,1,0,0,,,447408,2016051400302
SI,458015,3,3,1,0,0,1,0,2,0,1,0,0,,,447408,2016051400303
CU,458015,3,4,1,0,0,1,1,2,0,1,0,0,,,447408,2016051400304
CU,458015,3,5,1,0,0,1,2,2,0,1,0,0,,,447408,2016051400305
FF,458015,3,6,1,0,0,1,3,2,0,1,0,0,0.7,,447408,2016051400306
CU,408252,4,1,1,0,0,0,0,0,0,0,0,0,,,447408,2016051400401
SI,408252,4,2,1,0,0,0,1,0,0,0,0,0,,,447408,2016051400402
CU,408252,4,3,1,0,0,0,1,1,0,0,0,0,,,447408,2016051400403
CU,408252,4,4,1,0,0,0,1,2,0,0,0,0,0.0,1.0,447408,2016051400404
FF,457803,5,1,1,1,0,1,0,0,1,0,1,0,,,447408,2016051400501
SI,457803,5,2,1,1,0,1,1,0,1,0,1,0,,,447408,2016051400502
FF,457803,5,3,1,1,0,1,2,0,1,0,1,0,,,447408,2016051400503
CU,457803,5,4,1,1,0,1,2,1,1,0,1,0,,,447408,2016051400504
FF,457803,5,5,1,1,0,1,2,2,1,0,1,0,0.0,,447408,2016051400505
CU,553993,6,1,1,1,0,0,0,0,2,0,1,0,,,447408,2016051400601
SI,553993,6,2,1,1,0,0,1,0,2,0,1,0,,,447408,2016051400602
SI,553993,6,3,1,1,0,0,1,1,2,0,1,0,,,447408,2016051400603
CU,553993,6,4,1,1,0,0,1,2,2,0,1,0,0.0,,447408,2016051400604
CU,553993,10,1,2,1,0,0,0,0,0,1,1,1,,,447408,2016051401001
SI,553993,10,2,2,1,0,0,0,1,0,1,1,1,,,447408,2016051401002
SI,553993,10,3,2,1,0,0,0,2,0,1,1,1,,,447408,2016051401003
CU,553993,10,4,2,1,0,0,1,2,0,1,1,1,0.0,,447408,2016051401004
SI,594807,11,1,2,1,0,0,0,0,1,1,1,1,,,447408,2016051401101
SI,594807,11,2,2,1,0,0,0,1,1,1,1,1,0.0,2.0,447408,2016051401102
SI,571466,12,1,2,1,0,1,0,0,2,1,1,1,,,447408,2016051401201
SI,571466,12,2,2,1,0,1,0,1,2,1,1,1,,,447408,2016051401202
SI,571466,12,3,2,1,0,1,0,2,2,1,1,1,,,447408,2016051401203
CU,571466,12,4,2,1,0,1,1,2,2,1,1,1,,,447408,2016051401204
SI,571466,12,5,2,1,0,1,2,2,2,1,1,1,0.0,,447408,2016051401205
SI,534947,16,1,3,1,0,0,0,0,0,1,1,1,,,447408,2016051401601
SI,534947,16,2,3,1,0,0,0,1,0,1,1,1,0.0,2.0,447408,2016051401602
SI,446359,17,1,3,1,0,0,0,0,1,1,1,1,,,447408,2016051401701
CU,446359,17,2,3,1,0,0,0,1,1,1,1,1,,,447408,2016051401702
CU,446359,17,3,3,1,0,0,0,2,1,1,1,1,0.0,4.0,447408,2016051401703
CU,606299,18,1,3,1,0,0,0,0,2,1,1,1,,,447408,2016051401801
CU,606299,18,2,3,1,0,0,1,0,2,1,1,1,,,447408,2016051401802
